transaction_id,user_id,transaction_date,amount
T22362,U0204,2022-03-28,207.74
T37369,U0204,2022-11-24,133.72
T37556,U0204,2022-10-23,29.15
T29171,U0204,2022-07-27,6.97
T46994,U0204,2022-11-10,31.2
T62099,U0204,2022-06-16,243.28
T28636,U0204,2022-08-17,100.29
T71924,U0204,2022-08-13,127.67
T66293,U0204,2022-04-24,29.73
T27630,U0204,2022-12-21,127.08
T64102,U0204,2022-11-28,2.85
T27949,U0204,2022-04-07,47.05
T59729,U0204,2022-07-10,98.55
T95401,U0204,2022-04-27,15.79
T19178,U0204,2022-06-08,173.16
T37767,U0204,2022-09-13,26.79
T65836,U0204,2022-06-03,105.64
T35807,U0205,2022-10-20,158.53
T45135,U0205,2023-02-05,14.59
T96082,U0205,2023-03-22,379.15
T41234,U0205,2022-07-30,333.41
T94680,U0205,2022-09-06,17.88
T79011,U0205,2022-10-30,35.59
T63263,U0205,2023-01-22,10.55
T69940,U0205,2022-10-10,31.71
T87895,U0205,2022-08-31,169.26
T80733,U0205,2023-04-29,47.53
T41105,U0205,2022-07-18,9.26
T52978,U0205,2022-10-16,41.89
T77650,U0206,2022-07-04,428.14
T56958,U0206,2022-05-22,171.95
T82358,U0206,2022-10-23,33.06
T17372,U0206,2022-09-15,7.26
T31219,U0206,2022-12-14,5.83
T52796,U0207,2022-02-22,64.35
T59242,U0207,2022-05-16,169.31
T20708,U0207,2022-04-26,56.58
T86093,U0207,2022-03-16,159.16
T22055,U0207,2022-03-05,90.49
T11279,U0207,2022-04-22,217.68
T31281,U0207,2022-09-19,52.92
T19434,U0207,2022-06-26,92.71
T79369,U0207,2022-06-17,99.43
T67060,U0207,2022-10-19,54.02
T47968,U0207,2022-03-18,15.58
T31215,U0207,2022-09-18,9.82
T10656,U0207,2022-03-02,1.68
T20479,U0207,2022-01-09,206.78
T59035,U0208,2023-01-24,100.0
T15274,U0208,2022-06-13,57.14
T72814,U0208,2023-02-02,74.48
T23353,U0208,2022-08-20,22.27
T85254,U0208,2022-09-06,138.85
T44509,U0208,2023-02-14,137.21
T72706,U0208,2023-02-19,15.73
T29485,U0208,2023-02-13,210.36
T68100,U0208,2023-01-30,31.36
T22040,U0208,2022-12-07,403.17
T24436,U0208,2022-12-11,48.27
T96262,U0208,2022-12-15,19.59
T77169,U0208,2022-06-23,43.34
T77237,U0209,2023-03-20,5.73
T76421,U0209,2023-02-05,242.73
T67838,U0209,2023-05-21,121.09
T76959,U0209,2022-12-23,70.8
T35837,U0209,2022-09-03,58.25
T95226,U0209,2023-05-08,14.0
T95530,U0209,2023-01-20,34.39
T26037,U0209,2022-11-27,203.22
T11968,U0209,2023-05-18,234.81
T93728,U0209,2023-04-04,0.07
T60431,U0209,2022-08-30,90.17
T50122,U0209,2023-04-11,127.05
T95843,U0210,2022-11-27,13.86
T48259,U0210,2022-11-01,47.13
T16790,U0210,2022-09-01,10.44
T27455,U0210,2022-05-08,97.54
T90292,U0210,2022-07-27,59.22
T97082,U0210,2022-10-31,150.5
T24511,U0210,2022-11-16,24.91
T24355,U0210,2022-03-25,17.98
T76772,U0210,2022-07-17,52.14
T15768,U0210,2022-06-06,261.16
T80539,U0210,2022-12-02,123.93
T43823,U0210,2022-04-19,54.29
T78164,U0211,2023-04-23,34.17
T74491,U0211,2023-04-12,65.32
T25726,U0211,2023-08-17,360.62
T19518,U0211,2023-06-23,0.49
T32780,U0211,2023-07-11,53.22
T65401,U0211,2023-03-26,10.59
T52165,U0211,2023-04-25,71.16
T46240,U0211,2023-05-01,2.5
T66004,U0212,2022-09-09,15.85
T48162,U0212,2022-11-23,17.4
T90242,U0212,2023-01-02,156.1
T10274,U0212,2023-02-06,95.79
T19383,U0212,2022-09-14,4.59
T44317,U0212,2023-01-06,97.43
T28481,U0212,2022-09-27,36.95
T53558,U0212,2023-03-12,46.0
T15817,U0212,2023-02-24,146.85
T16872,U0212,2023-01-23,166.57
T74769,U0212,2022-10-19,51.14
T73435,U0212,2023-04-16,294.04
T74713,U0212,2023-05-01,52.17
T55458,U0212,2023-01-15,147.77
T42281,U0212,2023-03-19,66.14
T61933,U0212,2023-01-29,227.82
T70263,U0212,2022-09-16,238.34
T99793,U0212,2023-04-05,9.15
T28773,U0213,2022-11-01,344.86
T40142,U0213,2023-04-05,16.0
T55661,U0213,2023-03-09,282.81
T52045,U0213,2023-04-22,20.2
T23283,U0213,2023-03-19,83.8
T14217,U0214,2022-12-12,1.71
T25553,U0214,2022-10-18,322.81
T53200,U0214,2022-08-12,4.56
T69349,U0214,2022-10-31,15.44
T76695,U0215,2022-08-27,109.65
T58872,U0215,2022-06-10,172.97
T88135,U0215,2022-12-27,1.34
T22791,U0215,2022-05-16,78.09
T80915,U0216,2022-07-24,205.88
T88922,U0216,2022-03-23,94.96
T92348,U0216,2022-06-27,17.1
T68602,U0216,2022-03-24,327.91
T10985,U0216,2022-08-14,73.06
T14194,U0216,2022-10-09,7.57
T38131,U0216,2022-02-27,98.57
T37648,U0216,2022-11-14,29.2
T84510,U0217,2022-09-02,97.59
T30376,U0217,2022-10-07,44.02
T14805,U0217,2023-02-26,155.55
T47751,U0217,2022-12-03,26.62
T29109,U0217,2023-01-11,101.94
T35921,U0217,2023-01-27,26.88
T43479,U0217,2023-01-23,125.06
T53648,U0217,2022-07-11,206.89
T24836,U0217,2023-01-16,13.56
T36476,U0217,2022-08-03,201.44
T72927,U0217,2022-09-22,90.04
T60614,U0217,2023-03-08,13.59
T79562,U0217,2023-03-06,55.78
T93660,U0217,2023-01-27,17.54
T59930,U0217,2022-12-14,120.51
T22995,U0217,2022-11-09,142.24
T83813,U0217,2022-12-20,11.18
T58474,U0218,2023-05-26,129.49
T23287,U0218,2023-01-10,249.83
T93566,U0218,2023-05-14,238.97
T87732,U0218,2023-05-16,92.78
T63269,U0218,2022-10-06,75.03
T99972,U0218,2023-02-12,81.52
T79206,U0218,2022-11-11,383.19
T66669,U0218,2023-05-13,148.35
T12394,U0218,2023-01-15,11.23
T21634,U0218,2023-05-12,150.7
T88362,U0218,2023-02-07,18.7
T17851,U0218,2022-10-26,59.3
T94746,U0218,2023-01-08,23.63
T73220,U0218,2023-04-05,116.98
T30685,U0218,2023-05-26,209.81
T77476,U0218,2023-03-29,34.3
T79375,U0218,2022-08-28,8.56
T16888,U0218,2022-10-22,35.45
T32817,U0218,2023-02-15,111.58
T80574,U0219,2023-01-27,290.6
T54887,U0219,2023-03-13,248.98
T51114,U0219,2023-03-28,87.57
T99654,U0219,2022-10-25,62.1
T42592,U0219,2023-03-23,170.54
T64226,U0219,2022-11-13,114.99
T90890,U0219,2022-08-18,20.28
T21726,U0219,2022-10-28,171.99
T61662,U0219,2022-09-13,56.02
T21598,U0219,2023-02-27,20.95
T98848,U0219,2022-09-24,33.1
T86583,U0219,2022-08-07,31.13
T71333,U0219,2023-02-25,73.23
T73289,U0220,2023-04-03,256.77
T29834,U0220,2022-08-14,78.71
T33761,U0220,2022-11-07,31.44
T96388,U0220,2023-01-28,121.2
T15609,U0220,2022-08-15,107.56
T77851,U0220,2023-01-24,452.13
T69199,U0221,2022-12-03,21.69
T38372,U0221,2022-10-31,37.61
T77765,U0221,2023-05-01,96.91
T79925,U0221,2023-06-02,101.71
T56613,U0221,2023-06-22,120.19
T47341,U0221,2022-12-17,11.88
T53112,U0221,2022-12-04,189.36
T96488,U0221,2022-09-23,76.11
T55890,U0221,2022-12-18,63.74
T24149,U0221,2023-02-20,396.85
T49976,U0221,2022-10-07,134.85
T35123,U0221,2022-12-31,12.56
T15492,U0222,2023-03-22,256.62
T85112,U0222,2023-06-14,1.6
T87590,U0222,2023-06-03,130.91
T81018,U0222,2023-05-24,219.59
T23615,U0222,2023-02-10,6.37
T86342,U0222,2023-02-07,59.8
T64974,U0222,2023-09-15,22.91
T50012,U0222,2023-09-01,83.59
T28011,U0222,2022-12-15,104.85
T10503,U0222,2023-05-14,36.04
T11806,U0222,2022-12-09,61.62
T67810,U0222,2023-06-23,32.76
T12210,U0222,2023-01-11,46.11
T16013,U0222,2023-02-18,17.38
T99281,U0222,2023-04-22,216.77
T69812,U0222,2023-05-31,1.01
T46353,U0223,2022-11-03,879.99
T35902,U0223,2022-08-07,0.22
T96719,U0223,2023-03-20,101.8
T12930,U0223,2023-04-10,15.23
T58672,U0223,2022-12-08,253.36
T81134,U0223,2023-03-05,9.83
T92743,U0223,2022-12-29,310.25
T32767,U0223,2022-12-15,94.4
T53816,U0223,2022-12-31,0.13
T81272,U0223,2023-04-14,224.44
T87392,U0223,2023-05-05,73.75
T27377,U0223,2023-03-12,30.47
T82319,U0223,2023-05-02,145.79
T46415,U0223,2023-05-12,261.27
T80361,U0224,2023-02-12,122.84
T27295,U0224,2023-04-13,21.12
T67005,U0224,2022-11-20,45.68
T55030,U0224,2022-10-21,11.18
T21140,U0224,2022-11-02,98.94
T41747,U0224,2023-03-01,12.94
T82930,U0224,2022-10-15,426.4
T73805,U0224,2023-03-25,151.72
T16944,U0224,2023-04-19,49.47
T92451,U0224,2022-10-18,86.41
T52667,U0224,2022-09-08,242.3
T38414,U0224,2022-12-29,80.77
T51128,U0224,2023-04-15,19.18
T52481,U0224,2023-04-26,47.59
T95630,U0224,2023-02-18,185.24
T26711,U0224,2022-07-14,103.34
T58912,U0225,2023-01-25,81.38
T51979,U0225,2022-11-12,222.45
T65573,U0225,2023-02-21,33.85
T97886,U0225,2022-07-04,39.71
T42112,U0225,2022-05-16,12.29
T94381,U0225,2022-08-30,49.21
T11528,U0225,2022-12-03,3.79
T72804,U0225,2022-06-17,249.62
T10818,U0225,2022-10-27,111.81
T53707,U0225,2022-12-27,468.3
T82861,U0225,2023-02-12,214.41
T19728,U0225,2022-07-24,64.05
T26931,U0225,2022-08-23,73.33
T83246,U0226,2022-12-30,282.82
T45799,U0226,2023-06-01,111.13
T49710,U0226,2023-04-08,109.19
T44032,U0226,2023-06-05,60.29
T70689,U0226,2023-01-01,180.51
T14024,U0226,2023-05-25,326.0
T56528,U0226,2023-04-25,149.2
T79310,U0227,2023-02-13,77.91
T69530,U0227,2022-10-31,162.89
T20212,U0227,2023-06-18,71.11
T39608,U0228,2023-06-03,15.27
T45411,U0228,2023-07-27,10.81
T39598,U0228,2022-11-20,76.67
T62576,U0229,2023-03-03,152.75
T67788,U0229,2023-04-11,58.46
T88702,U0229,2023-02-20,66.41
T31626,U0229,2023-07-25,150.47
T41102,U0229,2023-06-12,48.19
T24868,U0229,2023-02-17,58.54
T62675,U0229,2023-07-25,47.19
T75465,U0229,2023-09-02,45.78
T51025,U0229,2023-08-04,74.64
T11754,U0229,2023-06-03,165.44
T16928,U0229,2023-04-26,44.91
T90203,U0229,2023-08-30,74.29
T73660,U0230,2022-11-19,52.54
T25940,U0230,2022-04-21,62.86
T35617,U0230,2023-01-26,5.41
T40544,U0230,2022-08-03,3.83
T96697,U0230,2022-11-03,126.29
T70973,U0230,2022-10-15,77.24
T51658,U0230,2022-10-26,71.07
T66530,U0230,2023-01-03,27.86
T21002,U0230,2022-12-30,136.55
T54855,U0230,2022-12-16,18.42
T49447,U0230,2022-08-05,21.06
T95099,U0230,2022-08-11,61.75
T80892,U0230,2022-08-31,33.73
T67473,U0230,2022-06-16,28.43
T74023,U0230,2023-01-13,103.63
T94592,U0230,2022-12-07,105.26
T32324,U0230,2022-04-22,174.02
T46258,U0230,2022-12-01,54.08
T30498,U0231,2022-12-03,236.47
T37895,U0231,2022-08-12,78.0
T54395,U0231,2023-03-03,99.27
T31892,U0231,2022-09-17,29.69
T69473,U0231,2022-10-22,161.35
T72992,U0231,2023-01-29,100.0
T89490,U0231,2022-11-01,70.02
T49009,U0231,2022-07-28,6.2
T73436,U0231,2022-11-26,247.62
T36282,U0231,2022-09-14,95.57
T10223,U0231,2023-03-09,21.4
T27525,U0231,2022-09-21,93.24
T22583,U0231,2023-03-18,113.15
T12391,U0231,2022-10-19,74.61
T45650,U0231,2023-03-10,126.62
T91306,U0231,2023-03-11,87.1
T76496,U0231,2023-05-09,295.21
T94118,U0231,2022-12-20,5.52
T20970,U0232,2023-01-20,30.94
T65794,U0232,2023-02-04,179.09
T44791,U0232,2022-12-09,55.65
T21795,U0232,2022-10-18,104.62
T29122,U0232,2022-11-07,129.93
T14388,U0232,2022-11-02,100.45
T32551,U0232,2022-12-19,15.14
T45621,U0233,2023-01-21,53.4
T38106,U0233,2022-10-30,35.56
T54440,U0233,2023-01-23,137.87
T73931,U0233,2022-10-11,23.35
T82119,U0233,2022-07-31,22.97
T67798,U0233,2022-09-28,21.01
T20660,U0233,2023-02-06,13.42
T19030,U0233,2022-09-19,37.25
T72058,U0233,2022-06-17,217.09
T63786,U0233,2022-06-13,149.13
T69412,U0233,2022-10-20,132.9
T21752,U0233,2022-12-22,159.62
T80526,U0233,2022-06-16,31.39
T96777,U0233,2022-11-10,218.43
T17437,U0234,2022-11-23,48.98
T18255,U0234,2022-11-27,153.44
T15495,U0234,2022-10-10,67.9
T79235,U0234,2022-12-16,19.95
T33882,U0234,2022-11-07,132.71
T24562,U0235,2023-01-24,29.09
T64910,U0235,2022-11-22,106.95
T37469,U0235,2022-10-24,22.09
T47811,U0235,2022-10-02,15.55
T41158,U0235,2022-12-04,753.87
T87754,U0235,2023-04-29,97.39
T48317,U0235,2022-12-08,56.39
T48910,U0235,2023-01-27,33.99
T16332,U0235,2023-03-02,92.61
T80409,U0235,2022-09-08,5.09
T64036,U0235,2023-04-28,9.95
T80457,U0235,2023-02-01,3.34
T53540,U0236,2022-09-20,107.28
T16323,U0236,2022-09-03,173.67
T57363,U0236,2022-11-13,104.28
T15435,U0236,2022-09-16,347.2
T34572,U0236,2022-12-06,125.16
T71729,U0236,2022-08-29,258.57
T67982,U0236,2022-06-21,72.8
T15799,U0236,2022-09-13,12.45
T13355,U0236,2022-10-13,75.12
T34276,U0236,2023-02-05,13.57
T81713,U0236,2022-06-22,89.77
T17434,U0236,2022-08-24,65.87
T29604,U0236,2022-12-13,97.44
T45464,U0236,2022-11-01,1.01
T20494,U0236,2022-12-22,21.67
T94641,U0236,2022-11-15,67.6
T78157,U0237,2022-12-28,93.57
T93801,U0237,2023-05-01,409.76
T86891,U0237,2023-01-03,183.95
T16388,U0237,2023-03-04,3.66
T93084,U0237,2022-11-25,107.41
T71582,U0237,2022-11-16,33.79
T78813,U0237,2022-08-28,82.01
T36022,U0237,2022-12-21,32.76
T85652,U0237,2023-04-13,42.9
T15948,U0237,2023-04-29,256.61
T35233,U0237,2022-11-03,23.15
T58276,U0237,2022-08-03,207.23
T78183,U0237,2022-08-04,3.09
T67082,U0237,2022-11-14,9.53
T14661,U0237,2023-03-01,192.88
T29765,U0237,2023-02-04,99.58
T33765,U0237,2022-10-11,137.53
T86073,U0237,2022-10-12,23.5
T25520,U0238,2022-12-30,80.88
T21996,U0238,2023-06-10,231.9
T15228,U0238,2022-12-25,260.63
T98196,U0238,2023-06-08,0.91
T28519,U0238,2022-12-12,7.84
T14377,U0238,2023-02-11,28.82
T93954,U0238,2023-09-15,110.66
T84256,U0238,2023-02-15,219.17
T62696,U0238,2023-03-30,61.61
T70929,U0238,2022-12-15,93.39
T57459,U0238,2023-03-08,20.89
T85218,U0238,2023-02-11,163.46
T33068,U0238,2023-07-13,342.12
T57532,U0239,2023-05-21,138.74
T80196,U0239,2023-08-01,38.17
T18654,U0239,2023-04-25,66.11
T61545,U0239,2023-06-30,34.9
T49306,U0239,2023-04-13,29.94
T21089,U0239,2023-09-07,2.62
T12690,U0239,2023-01-06,33.58
T25287,U0239,2022-12-29,80.74
T68163,U0239,2023-03-21,0.16
T43905,U0240,2023-02-12,170.79
T42329,U0240,2022-12-15,12.41
T51707,U0240,2023-02-20,106.71
T22645,U0240,2022-09-22,41.73
T26525,U0240,2023-06-07,137.64
T35410,U0240,2023-03-03,79.8
T88279,U0241,2023-02-26,101.29
T92532,U0241,2022-07-27,367.97
T38544,U0241,2023-01-15,174.64
T50481,U0242,2023-06-15,126.95
T84107,U0242,2022-11-18,33.83
T79973,U0242,2022-12-01,28.75
T84659,U0242,2022-12-08,44.04
T91363,U0242,2023-01-15,19.51
T59857,U0242,2023-04-03,118.78
T28381,U0242,2023-02-10,95.77
T40786,U0242,2022-10-29,65.95
T25865,U0242,2023-01-04,49.48
T97606,U0242,2022-12-13,239.76
T21038,U0243,2023-05-21,93.0
T70883,U0243,2023-06-06,5.88
T96034,U0243,2023-06-11,111.73
T80324,U0243,2023-02-11,75.59
T64767,U0243,2023-07-07,108.7
T98423,U0243,2023-06-19,89.2
T17433,U0243,2023-04-16,54.94
T48973,U0243,2023-07-30,22.42
T82974,U0243,2023-07-06,36.49
T23859,U0243,2023-07-20,74.34
T64884,U0243,2023-01-28,105.52
T15799,U0243,2023-01-08,151.18
T54937,U0243,2023-05-20,145.74
T65181,U0243,2023-06-20,360.05
T44849,U0244,2023-02-22,237.37
T14389,U0244,2023-02-23,88.52
T51089,U0244,2022-11-17,8.93
T60023,U0244,2022-07-09,59.75
T38570,U0244,2022-10-17,141.2
T27777,U0244,2023-03-19,158.05
T66440,U0244,2022-07-22,68.24
T57888,U0244,2023-03-14,225.14
T36120,U0244,2023-03-16,31.15
T44309,U0244,2022-10-19,52.86
T70404,U0244,2022-10-24,228.87
T93909,U0244,2022-12-01,226.58
T22807,U0244,2022-10-30,115.74
T39864,U0244,2022-12-18,195.89
T26886,U0245,2022-08-22,35.12
T59804,U0245,2022-09-14,84.93
T19081,U0245,2022-08-28,58.31
T70844,U0245,2022-06-03,42.57
T44822,U0245,2022-08-24,137.22
T44502,U0245,2022-07-14,223.97
T32923,U0245,2022-11-02,141.38
T79501,U0245,2022-09-03,40.35
T33330,U0245,2022-10-12,136.43
T83355,U0246,2023-10-04,206.6
T29494,U0246,2023-09-28,4.25
T65715,U0246,2023-09-18,177.57
T73560,U0247,2023-02-15,43.34
T39889,U0247,2023-04-28,78.41
T30761,U0247,2023-02-12,7.55
T90912,U0247,2022-12-21,156.13
T55710,U0247,2022-08-17,24.56
T47380,U0247,2023-02-01,113.02
T71468,U0247,2023-03-17,162.56
T24290,U0247,2022-10-05,82.53
T68942,U0247,2023-01-01,135.05
T16822,U0247,2022-08-20,108.43
T39551,U0247,2023-01-03,43.93
T11362,U0247,2023-01-24,165.47
T54732,U0247,2022-09-14,34.91
T48705,U0247,2023-05-13,84.68
T47105,U0247,2022-09-02,136.81
T42833,U0248,2022-11-30,24.62
T22768,U0248,2023-08-25,13.98
T80512,U0248,2023-02-26,1.27
T75573,U0248,2022-12-27,16.72
T16964,U0248,2023-03-17,122.2
T72777,U0248,2023-01-20,27.92
T74422,U0248,2022-12-31,63.22
T86107,U0248,2023-04-25,89.48
T73109,U0248,2022-12-23,217.9
T15981,U0248,2023-02-21,219.69
T80486,U0248,2023-04-07,136.94
T99130,U0249,2022-11-20,15.41
T97461,U0249,2022-12-16,144.5
T14793,U0249,2022-12-12,156.05
T52923,U0249,2022-07-13,101.97
T38023,U0249,2022-10-20,192.05
T34541,U0249,2022-07-17,133.7
T51403,U0249,2023-02-22,213.88
T68442,U0249,2023-01-06,56.9
T83242,U0249,2022-06-01,137.67
T13004,U0249,2022-11-16,830.03
T57909,U0249,2022-08-02,129.07
T32785,U0249,2022-11-30,12.12
T39099,U0249,2022-09-21,73.05
T65675,U0249,2022-06-18,88.52
T91232,U0249,2022-09-21,19.14
T12520,U0249,2022-07-28,329.39
T15444,U0249,2022-08-09,19.31
T20568,U0249,2023-01-20,19.55
T17994,U0249,2022-11-22,246.71
T84943,U0250,2022-04-13,213.11
T14773,U0250,2022-09-25,39.79
T78461,U0250,2022-08-19,11.97
T57239,U0250,2022-04-23,204.04
T12519,U0250,2022-12-02,101.09
T70328,U0250,2022-11-26,18.0
T14224,U0250,2022-07-31,56.18
T20686,U0250,2022-04-15,33.86
T50727,U0250,2022-02-26,133.48
T69968,U0250,2022-07-26,60.41
T69850,U0250,2022-10-15,453.56
T21397,U0251,2023-05-24,79.97
T23151,U0251,2023-08-22,174.81
T38233,U0251,2023-09-29,36.17
T42407,U0251,2023-09-11,50.83
T26191,U0251,2023-02-11,38.11
T72714,U0251,2023-09-05,63.0
T80966,U0251,2023-06-14,33.63
T88420,U0251,2023-04-25,326.0
T56511,U0251,2023-03-23,37.52
T34617,U0251,2023-01-11,10.32
T33119,U0251,2023-03-28,74.83
T73595,U0251,2023-01-10,5.88
T16449,U0252,2023-10-10,64.85
T13099,U0252,2023-04-08,14.03
T69852,U0252,2023-05-02,26.86
T45124,U0252,2023-10-13,269.57
T23547,U0252,2023-03-21,196.26
T57783,U0252,2023-01-09,123.71
T81724,U0252,2023-01-07,65.82
T43542,U0252,2023-07-23,73.46
T68156,U0252,2023-07-15,369.87
T61238,U0252,2023-07-16,337.47
T41461,U0252,2023-01-29,24.24
T60029,U0252,2023-01-19,166.66
T82170,U0252,2023-02-16,21.97
T80011,U0253,2022-12-03,17.36
T92682,U0253,2022-05-14,344.27
T95406,U0253,2023-01-13,246.22
T45971,U0253,2022-07-24,18.27
T92333,U0253,2022-05-28,12.91
T14172,U0253,2022-07-05,8.93
T16708,U0253,2022-05-21,240.18
T83339,U0253,2022-06-28,21.52
T81028,U0253,2022-09-04,53.83
T38954,U0253,2022-10-07,59.58
T32036,U0253,2022-10-26,91.38
T32303,U0253,2022-09-29,7.44
T89608,U0254,2023-02-20,125.57
T89757,U0254,2023-06-30,37.83
T30987,U0254,2023-03-26,36.59
T24292,U0254,2023-05-27,16.52
T64169,U0254,2023-02-28,30.65
T88803,U0254,2023-01-10,55.78
T70155,U0254,2022-12-12,131.99
T46997,U0254,2023-02-03,40.99
T16311,U0254,2023-04-15,39.84
T95361,U0254,2023-03-01,33.54
T64145,U0254,2022-11-23,65.06
T98288,U0254,2023-07-03,19.92
T21975,U0254,2022-10-17,66.48
T29479,U0254,2023-03-06,121.8
T81442,U0254,2022-10-24,3.02
T45257,U0254,2023-03-16,0.98
T40798,U0254,2022-10-21,7.81
T27934,U0255,2022-10-20,71.47
T53459,U0255,2023-03-01,64.83
T67495,U0255,2022-07-12,180.12
T42669,U0255,2022-07-19,141.01
T36428,U0255,2022-11-14,66.05
T51690,U0255,2023-02-12,11.84
T45574,U0256,2023-04-17,103.11
T24450,U0256,2023-05-03,30.45
T59629,U0256,2023-03-06,5.38
T27374,U0256,2023-05-27,26.26
T27243,U0256,2023-08-06,161.91
T11679,U0256,2023-07-09,190.71
T53163,U0256,2022-11-17,65.98
T62392,U0256,2023-05-17,53.8
T75510,U0256,2023-06-06,381.01
T18912,U0256,2023-03-14,22.38
T34683,U0257,2022-06-05,111.57
T32350,U0257,2022-10-05,75.76
T11076,U0257,2022-08-01,10.41
T74094,U0257,2022-11-02,167.23
T99649,U0257,2022-08-27,201.01
T19034,U0258,2023-02-10,128.01
T89957,U0258,2023-04-17,197.96
T52431,U0258,2022-12-06,106.15
T54152,U0258,2022-09-28,71.66
T67715,U0258,2022-12-09,17.31
T61017,U0258,2022-12-10,5.49
T38464,U0259,2022-11-29,156.34
T50899,U0259,2022-11-29,27.83
T77657,U0259,2022-10-11,238.99
T73443,U0259,2023-05-16,9.77
T32115,U0259,2022-11-18,63.14
T39758,U0259,2023-06-06,218.52
T31710,U0259,2023-04-06,102.52
T23775,U0259,2022-11-10,53.38
T53644,U0259,2023-04-02,34.65
T55659,U0259,2023-04-26,47.02
T66966,U0259,2023-02-02,71.12
T72543,U0259,2022-12-06,38.43
T91398,U0259,2023-02-03,347.27
T51110,U0259,2022-10-16,270.42
T41739,U0259,2023-02-12,204.54
T56761,U0259,2023-02-18,54.79
T41212,U0259,2023-02-01,117.54
T53855,U0259,2023-05-22,233.13
T52847,U0259,2023-01-03,190.0
T42636,U0260,2022-12-13,127.7
T83546,U0260,2023-02-23,43.49
T58377,U0260,2023-01-17,39.41
T91655,U0260,2022-07-13,63.98
T74417,U0260,2022-07-31,209.89
T83895,U0260,2023-01-13,4.11
T19406,U0260,2023-02-01,163.39
T52859,U0260,2023-01-29,46.04
T30697,U0260,2022-08-11,192.84
T13960,U0260,2022-11-01,162.05
T78937,U0260,2023-01-06,42.89
T58031,U0260,2022-12-04,118.38
T60238,U0260,2022-07-19,17.39
T45198,U0260,2022-08-24,226.61
T24354,U0260,2022-08-02,51.83
T90718,U0260,2022-10-25,60.81
T94602,U0260,2022-06-17,122.34
T49082,U0261,2023-04-06,48.97
T69225,U0261,2023-07-23,42.48
T44911,U0261,2023-02-11,180.72
T76053,U0261,2023-09-25,10.68
T75217,U0261,2023-04-08,112.67
T66909,U0261,2023-04-28,28.6
T50698,U0261,2023-02-25,1.56
T16197,U0261,2023-03-09,18.24
T50223,U0261,2023-02-11,93.31
T38988,U0262,2022-05-05,165.44
T77529,U0262,2022-05-09,30.03
T10050,U0262,2022-06-17,101.1
T42073,U0262,2022-11-21,60.55
T25388,U0262,2022-06-03,199.09
T43676,U0262,2022-08-04,248.84
T14032,U0262,2022-11-05,574.7
T30316,U0262,2022-11-03,16.69
T12472,U0262,2022-06-16,198.75
T61062,U0262,2022-09-14,30.93
T25603,U0262,2022-10-11,89.36
T47175,U0262,2022-08-13,70.48
T25939,U0262,2022-11-19,1.82
T29743,U0262,2022-08-14,269.97
T86106,U0262,2022-11-08,8.16
T85045,U0262,2022-09-25,116.55
T87981,U0262,2022-12-25,153.71
T24054,U0262,2022-09-01,158.62
T29181,U0263,2022-12-11,41.22
T11493,U0263,2022-06-18,49.12
T25241,U0263,2022-07-30,27.75
T15154,U0263,2022-12-09,258.35
T59050,U0263,2022-03-14,73.76
T48694,U0263,2022-07-01,1.35
T98076,U0263,2022-06-07,1.96
T97878,U0263,2022-07-27,361.05
T53469,U0263,2022-12-19,25.03
T19189,U0263,2022-03-19,163.79
T63787,U0263,2022-11-17,6.0
T38388,U0263,2022-09-07,254.04
T29024,U0263,2022-09-28,207.48
T67039,U0263,2022-08-24,84.65
T75873,U0263,2022-11-30,0.9
T65782,U0263,2022-10-12,29.82
T26686,U0263,2022-08-04,52.23
T17816,U0263,2022-06-24,61.63
T81218,U0263,2022-09-04,35.34
T49134,U0264,2022-04-04,182.23
T64972,U0264,2022-01-17,106.2
T57171,U0264,2022-07-12,32.22
T47995,U0264,2022-08-08,343.39
T42520,U0264,2022-01-21,38.79
T89442,U0264,2022-09-29,633.91
T43168,U0264,2022-03-20,556.32
T66895,U0264,2022-02-27,21.22
T23719,U0264,2022-05-14,37.5
T69301,U0264,2022-02-03,66.56
T27172,U0264,2022-03-12,109.09
T42411,U0264,2022-01-23,75.09
T23055,U0264,2022-05-24,348.81
T79790,U0264,2022-08-23,128.73
T88644,U0264,2022-09-17,23.83
T29470,U0265,2023-07-04,6.81
T99662,U0265,2023-06-05,117.95
T60926,U0265,2023-02-13,84.84
T56576,U0265,2022-12-30,238.01
T20274,U0265,2023-07-01,13.07
T53481,U0266,2023-04-21,249.81
T34299,U0266,2023-04-25,22.0
T99926,U0266,2023-02-23,414.26
T31884,U0266,2022-10-01,133.28
T38263,U0266,2023-06-20,148.83
T20098,U0266,2022-11-11,106.77
T19562,U0266,2022-11-16,63.8
T55566,U0266,2023-05-15,84.78
T36789,U0266,2022-12-14,4.75
T71983,U0266,2022-11-26,97.81
T15052,U0266,2022-10-15,98.38
T32909,U0266,2023-06-30,221.83
T33058,U0266,2022-12-10,70.45
T22705,U0266,2023-05-07,8.03
T73243,U0267,2023-01-02,87.78
T71457,U0267,2022-09-19,71.03
T53628,U0267,2022-12-02,38.34
T95804,U0268,2022-10-12,97.87
T32549,U0268,2022-04-24,14.16
T77687,U0268,2022-03-08,141.15
T45726,U0268,2022-09-08,32.29
T36798,U0268,2022-05-13,235.35
T41773,U0268,2022-06-15,170.29
T92211,U0268,2022-04-24,42.51
